id,lengthGroupId,callSign,name,registrationId,length,width,owners,engineBuildingYear,enginePower,buildingYear,auxiliaryEnginePower,auxiliaryEngineBuildingYear,boilerEnginePower,boilerEngineBuildingYear,engineType,engineRpm,degreeOfElectrification,serviceSpeed
2017099653,UnderEleven,,OLEGUTT,N 0024VV,5.48,2.05,"[{'city': 'LEKNES', 'entityType': 'COMPANY', 'id': 919337877, 'name': 'ERLEND JOHANNESEN ENK', 'postalCode': 8370}]",1990,40,2015,,,,,,,,
2000013318,TwentyEightAndAbove,LLBT,LIBAS,H 0075F,68.3,,[],1999,7500,2000,,,,,,,,
2000013560,TwentyEightAndAbove,,JOHAN FEYER,R 0004ES,43.5,,[],1999,2665,2000,,,,,,,,
1979003959,UnderEleven,LM5650,ULLA,M 0035A,9.45,,[],1983,109,1975,,,,,,,,
2025125945,UnderEleven,LF7847,SOLVEIG,M 0005GS,10.99,5.2,"[{'city': 'BATNFJORDSØRA', 'entityType': 'COMPANY', 'id': 821726492, 'name': 'ENOKSEN FISK - SIMEN ENOKSEN OHR', 'postalCode': 6631}]",2024,300,2025,,,,,,,,
2020114658,ElevenToFifteen,LK5601,TORGNY,VL0008FJ,14.85,5.13,"[{'city': 'SAGVÅG', 'entityType': 'COMPANY', 'id': 829986612, 'name': 'STORD FISKERISELSKAP AS', 'postalCode': 5410}]",2017,285,1995,,,,,,,,
2017100594,UnderEleven,LF5996,NAVIGER,F 0300A,10.98,4.7,"[{'city': 'TALVIK', 'entityType': 'COMPANY', 'id': 981957911, 'name': 'TOM-RICHARD KRISTIANSEN', 'postalCode': 9540}]",2017,300,2017,,,,,,,,
2010050128,UnderEleven,LF6946,DOWNBEACH,R 0006TV,6.65,2.6,"[{'city': 'NEDSTRAND', 'entityType': 'COMPANY', 'id': 994562568, 'name': 'BØRGE SANDSGAARD', 'postalCode': 5560}]",2009,144,2009,,,,,,,,
1987004750,TwentyEightAndAbove,JXUS,HAVSTRAND,M 0225H,65.5,,[],1987,3600,1987,,,,,,,,
2014064112,TwentyEightAndAbove,LKWZ,GARDAR,H 0034AV,71.1,,[],2010,11000,1998,,,,,,,,
2025125999,UnderEleven,,JOHANNE,F 0004SV,5.18,1.93,"[{'city': 'BUGØYNES', 'entityType': 'PERSON', 'id': None, 'name': 'LARSEN WERNER', 'postalCode': 9935}]",2024,30,1985,,,,,,,,
2014065752,UnderEleven,LG8293,LYRA,F 0188NK,10.94,2.97,"[{'city': 'HONNINGSVÅG', 'entityType': 'COMPANY', 'id': 816755662, 'name': 'J.S.VANG', 'postalCode': 9751}]",2002,165,1990,,,,,,,,
1999011720,UnderEleven,LF5219,KARINA,N 0018AH,10.02,3.5,"[{'city': 'SANDNESSJØEN', 'entityType': 'COMPANY', 'id': 914199581, 'name': 'LEON LUDVIKSEN', 'postalCode': 8800}]",1978,95,1977,,,,,,,,
1993012760,UnderEleven,LK5064,NIKITA,Ø 0072H,10.6,4.0,"[{'city': 'VESTERØY', 'entityType': 'COMPANY', 'id': 969426951, 'name': 'HELGESEN EINAR', 'postalCode': 1684}]",1977,200,1993,,,,,,,,
1994011939,UnderEleven,,FANTEN,T 0421T,5.02,,[],1981,9,1994,,,,,,,,
1986003644,TwentyEightAndAbove,LLFX,KVITNES,M 0071S,34.63,,[],1982,565,1967,,,,,,,,
2012058109,ElevenToFifteen,LG6516,ODA,TR0015R,12.22,4.06,"[{'city': 'BESSAKER', 'entityType': 'COMPANY', 'id': 993074004, 'name': 'BESSAKER REDERI AS', 'postalCode': 7190}]",2011,610,2011,,,,,,,,
2002017968,UnderEleven,LM9862,SIGURD M,N 0040ME,10.16,3.34,"[{'city': 'ENGAVÅGEN', 'entityType': 'COMPANY', 'id': 921854056, 'name': 'ALBERT K. MELØYSUND', 'postalCode': 8170}]",1983,120,1983,,,,,,,,
1994003907,UnderEleven,LK5174,SATURN,NT0138V,10.99,3.56,"[{'city': 'RØRVIK', 'entityType': 'COMPANY', 'id': 970918671, 'name': 'FJUKSTAD OLE MORTEN', 'postalCode': 7900}]",1994,230,1994,,,,,,,,
1999000687,UnderEleven,LM2029,TORSTEIN,TF0018B,9.27,3.14,"[{'city': 'KONGSFJORD', 'entityType': 'COMPANY', 'id': 926448331, 'name': 'KONGSFJORD SHIPPING AS', 'postalCode': 9982}]",1984,72,1984,,,,,,,,
1983004930,FifteenToTwentyOne,LMVM,KRIGER SENIOR,F 0094H,20.3,5.81,"[{'city': 'ALTA', 'entityType': 'COMPANY', 'id': 921542089, 'name': 'KRIGERFISK AS', 'postalCode': 9506}]",1996,477,1983,,,,,,,,
2022123628,UnderEleven,LF7518,KAMPEN,M 0005HØ,10.99,4.15,"[{'city': 'LEINØY', 'entityType': 'COMPANY', 'id': 869231312, 'name': 'SÆVIK SIGVALD FR', 'postalCode': 6094}]",2022,355,2022,,,,,,,,
1997000569,ElevenToFifteen,LK5983,NORVEIG,TR0021ND,14.16,4.4,"[{'city': 'INDRE NÆRØY', 'entityType': 'COMPANY', 'id': 996928799, 'name': 'ROLFSON AS', 'postalCode': 7944}]",1997,250,1997,,,,,,,,
2017098773,TwentyTwoToTwentyEight,LEBW,SARA KARIN,TF0020L,27.99,9.0,"[{'city': 'NORD-LENANGEN', 'entityType': 'COMPANY', 'id': 932120372, 'name': 'SARA KARIN AS', 'postalCode': 9068}]",2016,940,2017,,,,,,,,
1992004674,UnderEleven,LK2515,TANTE BERIT,VL0065FJ,10.66,3.9,"[{'city': 'FITJAR', 'entityType': 'COMPANY', 'id': 928884406, 'name': 'FITJAR KYSTFISKE AS', 'postalCode': 5419}]",1984,109,1986,,,,,,,,
2023124528,UnderEleven,LH5877,SKARBERG,TF0032BD,10.91,4.2,"[{'city': 'BÅTSFJORD', 'entityType': 'COMPANY', 'id': 930075612, 'name': 'ØSTBAS AS', 'postalCode': 9990}]",2023,300,2022,,,,,,,,
2023124304,UnderEleven,LE5025,WANDA,TF0123K,10.01,3.8,"[{'city': 'VANNAREID', 'entityType': 'COMPANY', 'id': 976012186, 'name': 'KARLSEN KNUT OLE', 'postalCode': 9136}]",2012,380,2012,,,,,,,,
2022121658,UnderEleven,LF7368,ANNA ELLIE,TF0061NK,10.98,4.7,"[{'city': 'HONNINGSVÅG', 'entityType': 'COMPANY', 'id': 979908407, 'name': 'VIKRAN FISK AS', 'postalCode': 9750}]",2021,300,2022,,,,,,,,
2019108473,UnderEleven,LH3172,BOREAS,F 0099HV,10.99,3.47,"[{'city': 'BREIVIKBOTN', 'entityType': 'COMPANY', 'id': 932250551, 'name': 'IRK FISK AS', 'postalCode': 9593}]",2012,230,1998,,,,,,,,
2018107593,ElevenToFifteen,LH3009,HYDRA,TR0096ND,14.99,6.6,"[{'city': 'RØRVIK', 'entityType': 'COMPANY', 'id': 930095036, 'name': 'HYWI AS', 'postalCode': 7900}]",2018,625,2017,,,,,,,,
2025125946,UnderEleven,LF7771,THE FLYING DUTCHMAN,M 0006SA,10.65,3.87,"[{'city': 'LANGEVÅG', 'entityType': 'COMPANY', 'id': 920220452, 'name': 'VAN BERKOM FISK', 'postalCode': 6030}]",2024,611,2023,,,,,,,,
1980009972,UnderEleven,LM7590,MONICA,TR0033ND,7.59,2.51,"[{'city': 'NAUSTBUKTA', 'entityType': 'COMPANY', 'id': 916234740, 'name': 'EITERFJORD FISKERI PEDERSEN', 'postalCode': 7990}]",1980,50,1980,,,,,,,,
2005032325,UnderEleven,LK9010,JANNE,N 0015VV,10.43,3.43,"[{'city': 'LEKNES', 'entityType': 'COMPANY', 'id': 988096148, 'name': 'SVEIN MAGNUS MARKUSSEN', 'postalCode': 8370}]",2005,340,2005,,,,,,,,
1999008986,TwentyTwoToTwentyEight,,SULEHAV,SF0001SU,21.33,,[],1998,1014,1999,,,,,,,,
1998011025,UnderEleven,LM6811,KVITBJØRN,T 0139T,10.55,3.07,"[{'city': 'KVALØYSLETTA', 'entityType': 'COMPANY', 'id': 935287502, 'name': 'KVITBJØRN SØRENSEN', 'postalCode': 9100}]",1989,78,1979,,,,,,,,
2000013563,UnderEleven,LF5038,ELINE,F 0022BD,10.11,3.1,"[{'city': 'BÅTSFJORD', 'entityType': 'COMPANY', 'id': 978619185, 'name': 'ALF GUNNAR ROBERTSEN', 'postalCode': 9990}]",1995,155,1986,,,,,,,,
1994005073,UnderEleven,,WILMA,ST0005H,8.02,,[],1985,81,1976,,,,,,,,
1996008342,UnderEleven,LM7243,JANNE-LISE,NT0260V,9.52,3.72,"[{'city': 'RØRVIK', 'entityType': 'COMPANY', 'id': 969469901, 'name': 'GRINDVIK EINAR OLE', 'postalCode': 7900}]",1980,120,1980,,,,,,,,
1972006901,UnderEleven,LM3883,KIMA,N 0028BØ,10.64,3.57,"[{'city': 'STRAUMSJØEN', 'entityType': 'COMPANY', 'id': 914902509, 'name': 'KIMA V/JAN TORE ENOKSEN', 'postalCode': 8475}]",1971,93,1936,,,,,,,,
1938004467,ElevenToFifteen,LM3390,BRAVO SENIOR,M 0111AE,12.73,,[],1986,130,1938,,,,,,,,
2025126340,UnderEleven,,AUSTFJORDGUT,VL0010AL,5.6,2.0,"[{'city': 'VALESTRANDSFOSSEN', 'entityType': 'COMPANY', 'id': 979922825, 'name': 'AUSTFJORGUT DA', 'postalCode': 5281}]",2006,50,2006,,,,,,,,
2019109594,UnderEleven,,ÅVIK,H 0001AM,5.3,2.2,"[{'city': 'AUSTRHEIM', 'entityType': 'COMPANY', 'id': 970336982, 'name': 'HATLEM AKSEL', 'postalCode': 5943}]",2018,40,2018,,,,,,,,
1995009464,UnderEleven,LK3412,NORDBRIS,TF0325H,10.35,3.2,"[{'city': 'NORDRE SEILAND', 'entityType': 'COMPANY', 'id': 920284906, 'name': 'TOFFEEBOY AS', 'postalCode': 9609}]",1988,128,1988,,,,,,,,
2020114836,UnderEleven,LH4265,STØTTVÆR,N 0054ME,6.63,2.53,"[{'city': 'NEVERDAL', 'entityType': 'COMPANY', 'id': 921829507, 'name': 'MIKKELBORG FISKERISELSKAP AS', 'postalCode': 8149}]",,150,,,,,,,,,
2017076393,UnderEleven,LJ3619,STYRKEN,VL0013ØN,9.83,3.58,"[{'city': 'KNARREVIK', 'entityType': 'COMPANY', 'id': 922627231, 'name': 'OLE ANDREW TROVÅG', 'postalCode': 5355}]",1998,127,1986,,,,,,,,
1998006348,UnderEleven,LM4477,ONSØYGUTT II,F 0023V,10.18,3.36,"[{'city': 'SJETNEMARKA', 'entityType': 'COMPANY', 'id': 993269956, 'name': 'STIRUNAL AS', 'postalCode': 7081}]",1993,154,1972,,,,,,,,
1994004508,UnderEleven,LM8377,STORENGBUEN,F 0094M,10.05,2.97,"[{'city': 'KVALØYSLETTA', 'entityType': 'COMPANY', 'id': 912026426, 'name': 'JOHANSEN & SØNNER AS', 'postalCode': 9102}]",1990,110,1981,,,,,,,,
1987004180,ElevenToFifteen,LK3005,SANDRA,TF0055NK,12.2,4.18,"[{'city': 'KAMØYVÆR', 'entityType': 'COMPANY', 'id': 913280865, 'name': 'RISEFISK AS', 'postalCode': 9762}]",1986,185,1987,,,,,,,,
2020114014,UnderEleven,LF6657,SOLVEIG,VL0041B,6.2,2.35,"[{'city': 'BREMNES', 'entityType': 'PERSON', 'id': None, 'name': 'SCHEI VEGAR OLSEN', 'postalCode': 5430}]",2020,75,2020,,,,,,,,
2016073354,UnderEleven,,SJØGUTT,H 0089AV,7.95,3.15,"[{'city': 'STOREBØ', 'entityType': 'COMPANY', 'id': 917753431, 'name': 'FRODE AGA', 'postalCode': 5392}]",2011,144,1988,,,,,,,,
1991007256,UnderEleven,LA5663,OLTER,M 0012H,8.5,2.7,"[{'city': 'VATNE', 'entityType': 'COMPANY', 'id': 988871982, 'name': 'HENRIK ENGESET AS', 'postalCode': 6265}]",1983,112,1983,,,,,,,,
1995006467,UnderEleven,LM5558,LINNEA,N 0032A,9.42,3.14,"[{'city': 'BLEIK', 'entityType': 'COMPANY', 'id': 933727610, 'name': 'SPRAGLE AS', 'postalCode': 8481}]",1979,118,1975,,,,,,,,
1992001141,UnderEleven,,TOBIAS,AA0044G,9.0,,[],1981,38,1982,,,,,,,,
1987003812,UnderEleven,LK3481,MARIANN,M 0020VS,10.42,3.3,"[{'city': 'TOMREFJORD', 'entityType': 'COMPANY', 'id': 969153157, 'name': 'BLØ SVEIN OVE', 'postalCode': 6393}]",1970,135,1986,,,,,,,,
2025126058,UnderEleven,,MAINNAS,F 0002VS,5.5,2.12,"[{'city': 'VADSØ', 'entityType': 'COMPANY', 'id': 935076854, 'name': 'HJØRULV SUNDELIN', 'postalCode': 9803}]",2003,50,1991,,,,,,,,
2022121937,UnderEleven,LF7374,LARS EINAR,VL0018BJ,10.65,4.0,"[{'city': 'LEPSØY', 'entityType': 'COMPANY', 'id': 993014982, 'name': 'DALE FISK', 'postalCode': 5216}]",2020,180,2021,,,,,,,,
2021116836,UnderEleven,LH2857,VÅGAL,TR0055F,10.52,3.4,"[{'city': 'DYRVIK', 'entityType': 'COMPANY', 'id': 995366940, 'name': 'VIGRUNN AS', 'postalCode': 7270}]",2018,330,2018,,,,,,,,
2017099613,UnderEleven,LF6185,RISVAAG,F 0007H,6.4,2.54,"[{'city': 'HAMMERFEST', 'entityType': 'COMPANY', 'id': 914730376, 'name': 'PR INVEST PAUL EDVARD RISVÅG', 'postalCode': 9600}]",2017,115,2017,,,,,,,,
2011056328,UnderEleven,LF2327,SAGAGUTT,N 0077SG,9.45,3.2,"[{'city': 'KJØLLEFJORD', 'entityType': 'PERSON', 'id': None, 'name': 'GABRIELSEN EDD OLE', 'postalCode': 9790}]",1995,81,1973,,,,,,,,
1992008246,UnderEleven,LK2813,WIOL,TF0039K,10.63,3.22,"[{'city': 'VANNVÅG', 'entityType': 'COMPANY', 'id': 930011347, 'name': 'HPH FESK HÅVAR PAUL HOLMSET', 'postalCode': 9135}]",1987,153,1987,,,,,,,,
1996005119,UnderEleven,LK2763,ZIKU,F 0046HV,9.01,3.25,"[{'city': 'HASVIK', 'entityType': 'COMPANY', 'id': 977281776, 'name': 'TOR AGNAR ANTONSEN', 'postalCode': 9590}]",1995,89,1986,,,,,,,,
1988007710,UnderEleven,LM4455,SANDSØY,N 0005G,8.4,2.75,"[{'city': 'STORVIK', 'entityType': 'COMPANY', 'id': 932542927, 'name': 'STORVIK FISKE AS', 'postalCode': 8145}]",1972,76,1972,,,,,,,,
1983004598,UnderEleven,LM9816,FRANK,M 0150SM,7.4,2.6,"[{'city': 'SMØLA', 'entityType': 'PERSON', 'id': None, 'name': 'HAGEN LARS OTTAR', 'postalCode': 6570}]",1997,44,1983,,,,,,,,
2023123954,TwentyEightAndAbove,LGAS,SENJAFISK,T 0066SE,44.6,9.5,"[{'city': 'TROMSØ', 'entityType': 'COMPANY', 'id': 932688611, 'name': 'SEGLA DRIFT AS', 'postalCode': 9010}]",2021,1000,2022,,,,,,,,
2000013646,TwentyTwoToTwentyEight,LJTV,FLIPPER,VL0050AV,27.1,8.0,"[{'city': 'TORANGSVÅG', 'entityType': 'COMPANY', 'id': 998585120, 'name': 'FLIPPER II AS', 'postalCode': 5384}]",2000,870,2000,,,,,,,,
2025126197,UnderEleven,LF7938,H.SENIOR,N 0004H,7.25,2.48,"[{'city': 'MELBU', 'entityType': 'PERSON', 'id': None, 'name': 'HENRIKSEN JARLE', 'postalCode': 8445}]",150,2025,2023,,,,,,,,
1980012074,UnderEleven,,TANJA,T 0546S,4.96,,[],1980,20,1980,,,,,,,,
1985013073,ElevenToFifteen,,STANGHOLM,Ø 0022H,13.96,,[],1989,324,1967,,,,,,,,
1982008908,UnderEleven,,VIDAR,R 0151ES,8.26,,[],1993,63,1981,,,,,,,,
1995007644,UnderEleven,LM8540,SENIOR,N 0323G,9.57,,[],1984,110,1950,,,,,,,,
2000013269,TwentyTwoToTwentyEight,,KAMØYFISK,F 0249NK,27.43,,[],2000,1700,2000,,,,,,,,
2007038628,UnderEleven,LF4142,PAULINE,F 0055NK,7.7,2.7,"[{'city': 'TOVIK', 'entityType': 'COMPANY', 'id': 926824082, 'name': 'JEAN BATAILLE', 'postalCode': 9445}]",1991,116,1991,,,,,,,,
2006036945,TwentyEightAndAbove,LAKF,GRIMSHOLM,T 0079T,49.9,11.0,"[{'city': 'TROMSØ', 'entityType': 'COMPANY', 'id': 915785166, 'name': 'GRIMSHOLM FISKEDRIFT AS', 'postalCode': 9272}]",1998,3672,1998,,,,,,,,
1963001449,UnderEleven,LM4840,ENIGHET,F 0011P,10.3,,[],1981,62,1939,,,,,,,,
2025126137,ElevenToFifteen,LH6508,VÅRHEIM,N 0178Ø,12.92,4.8,"[{'city': 'MYRE', 'entityType': 'COMPANY', 'id': 992000961, 'name': 'RINO MORTENSEN AS', 'postalCode': 8430}]",2024,350,2024,,,,,,,,
2018104314,UnderEleven,,BELLSTEIN JUNIOR,M 0007VN,6.2,2.35,"[{'city': 'ÅRAM', 'entityType': 'COMPANY', 'id': 980970884, 'name': 'BELLEN INVEST AS', 'postalCode': 6149}]",2018,70,2018,,,,,,,,
2025126178,UnderEleven,,KREPSEN,V 0003L,5.3,2.2,"[{'city': 'NEVLUNGHAVN', 'entityType': 'COMPANY', 'id': 935121914, 'name': 'MYHRE FISK', 'postalCode': 3296}]",2024,50,2024,,,,,,,,
1988001923,UnderEleven,,JUNI,F 0057H,8.69,,[],1993,76,1960,,,,,,,,
2022122017,UnderEleven,,BOEN,R 0018SO,7.8,,"[{'city': 'RÆGE', 'entityType': 'COMPANY', 'id': 984694083, 'name': 'BJØRN HELLESTØ', 'postalCode': 4053}]",1981,47,1977,,,,,,,,
2021119517,UnderEleven,LH4426,GEITINGEN,TF0037M,10.99,3.73,"[{'city': 'HAVØYSUND', 'entityType': 'COMPANY', 'id': 934570235, 'name': 'GEITINGEN AS', 'postalCode': 9690}]",2021,500,2021,,,,,,,,
1963007745,ElevenToFifteen,LM3032,RUTLEDAL,N 0376Ø,14.2,,[],1982,215,1962,,,,,,,,
2021119278,UnderEleven,LL2170,ØYNES,T 0009SE,10.98,4.7,"[{'city': 'HUSØY I SENJA', 'entityType': 'COMPANY', 'id': 923557342, 'name': 'GHT FINANS AS', 'postalCode': 9389}]",2020,300,2021,,,,,,,,
2021116496,UnderEleven,LF7170,ØYSOL,VL0011K,10.99,4.68,"[{'city': 'HALSNØY KLOSTER', 'entityType': 'COMPANY', 'id': 982250471, 'name': 'HELLEN TORE', 'postalCode': 5455}]",2020,400,2020,,,,,,,,
2018104253,UnderEleven,LF6174,CRISTINA R,N 0140RT,10.65,3.6,"[{'city': 'RØST', 'entityType': 'COMPANY', 'id': 992967773, 'name': 'RAGNAR RØYMO ENK', 'postalCode': 8064}]",2018,300,2018,,,,,,,,
2012059873,ElevenToFifteen,LG7164,ORIANA,SF0138A,12.19,3.99,"[{'city': 'BULANDET', 'entityType': 'COMPANY', 'id': 980775720, 'name': 'NORHEIM SJØMAT DA', 'postalCode': 6987}]",2012,270,2012,,,,,,,,
2012057128,UnderEleven,LM2197,PIR,M 0041HØ,7.98,2.95,"[{'city': 'FOSNAVÅG', 'entityType': 'COMPANY', 'id': 934751930, 'name': 'PIR FISKERI AS', 'postalCode': 6091}]",1993,85,1984,,,,,,,,
2011054828,UnderEleven,LG5979,VALKYRIEN,F 0017V,10.4,4.05,"[{'city': 'KIBERG', 'entityType': 'COMPANY', 'id': 930906557, 'name': 'URTE SLIAZAITÈ', 'postalCode': 9960}]",2000,250,1979,,,,,,,,
1969012795,ElevenToFifteen,,APOLLO,VA0060LD,14.42,,[],1981,236,1969,,,,,,,,
1999010648,FifteenToTwentyOne,LLUX,BERGLIBUEN,F 0056N,18.52,,[],1985,438,1973,,,,,,,,
1964012273,UnderEleven,LM4161,LOTTE MARI,T 0983T,8.81,,[],1988,96,1950,,,,,,,,
1981013111,ElevenToFifteen,,TENNSKJÆR,Ø 0048H,14.93,,[],1989,300,1964,,,,,,,,
2020114215,UnderEleven,LF6751,KLARA,N 0045V,10.65,3.6,"[{'city': 'KABELVÅG', 'entityType': 'COMPANY', 'id': 921058586, 'name': 'KAMILLA AS', 'postalCode': 8310}]",2020,300,2020,,,,,,,,
2012058409,UnderEleven,,VIKØY,H 0044KM,6.99,2.6,"[{'city': 'NORHEIMSUND', 'entityType': 'COMPANY', 'id': 916826850, 'name': 'RAMONA AS', 'postalCode': 5600}]",2012,144,2012,,,,,,,,
1991004963,UnderEleven,LK4344,LAILA-ANITA,N 0004BL,8.08,2.97,"[{'city': 'BINDALSEIDET', 'entityType': 'PERSON', 'id': None, 'name': 'ALSLI ARNOLD', 'postalCode': 7982}]",1988,50,1985,,,,,,,,
1985006156,ElevenToFifteen,LM2993,MATS BØRGE,N 0067Ø,12.14,4.25,"[{'city': 'MYRE', 'entityType': 'COMPANY', 'id': 922609462, 'name': 'MB JOHANNESSEN AS', 'postalCode': 8430}]",1971,218,1985,,,,,,,,
1969011866,UnderEleven,LM4031,RØRVIK,T 0366T,9.14,,[],1992,76,1969,,,,,,,,
1959004702,UnderEleven,LK2106,PLUTO,M 0200SM,6.3,,[],1980,10,1957,,,,,,,,
1994000160,UnderEleven,,BJØRNVIKVÆRING,F 0121A,8.23,,[],1982,33,1982,,,,,,,,
2020115475,TwentyEightAndAbove,LFGW,NORDBAS,M 0030G,60.48,10.26,"[{'city': 'VALDERØYA', 'entityType': 'COMPANY', 'id': 914524822, 'name': 'NORDNES KYSTFISKE AS', 'postalCode': 6058}]",1979,5364,1979,,,,,,,,
1992008066,UnderEleven,,BØLGEN,NT0018NR,7.5,,[],1975,22,1975,,,,,,,,
1994001447,UnderEleven,LM6445,ALMA,TF0041V,8.84,2.99,"[{'city': 'VARDØ', 'entityType': 'COMPANY', 'id': 929659562, 'name': 'DALLAVAR AS', 'postalCode': 9950}]",1977,100,1978,,,,,,,,
1991010975,UnderEleven,LM4255,NYSTART,N 0008SO,9.57,3.12,"[{'city': 'SORTLAND', 'entityType': 'COMPANY', 'id': 887579822, 'name': 'FRODE DRAGLAND', 'postalCode': 8401}]",1986,127,1970,,,,,,,,
1963003456,UnderEleven,,NØSTBAKK,H 0188B,8.16,,[],1958,8,1958,,,,,,,,
1991004834,UnderEleven,LF2334,ARIEL,R 0949K,10.62,3.85,"[{'city': 'KOPERVIK', 'entityType': 'COMPANY', 'id': 932932660, 'name': 'SKAAR AS', 'postalCode': 4250}]",1977,125,1985,,,,,,,,
1981011174,UnderEleven,LM8010,KARINA,T 0198T,6.9,2.35,"[{'city': 'KVALØYA', 'entityType': 'PERSON', 'id': None, 'name': 'HANSSEN LEIF TORE', 'postalCode': 9108}]",1981,35,1981,,,,,,,,
1985008823,UnderEleven,LM5851,VÅGTUN,H 0080O,10.61,,[],1992,120,1976,,,,,,,,
2014065572,UnderEleven,,OPEKIAS,M 0004HØ,6.2,,[],2013,50,2013,,,,,,,,
1977005797,UnderEleven,LM6354,SJØBRIS,N 0028B,9.57,3.17,"[{'city': 'HELLIGVÆR', 'entityType': 'COMPANY', 'id': 915624413, 'name': 'EIRIK ANDRE RÅNES', 'postalCode': 8095}]",1977,100,1977,,,,,,,,
1987000322,UnderEleven,LK3053,SKOGLIJENTA,M 0062HØ,10.65,3.81,"[{'city': 'NERLANDSØY', 'entityType': 'COMPANY', 'id': 918427937, 'name': 'KLONDYKE KYSTFISKE DA', 'postalCode': 6098}]",1987,135,1987,,,,,,,,
2014064413,UnderEleven,LG8156,HAMMRAJENTO,VL0013AV,9.65,3.42,"[{'city': 'STOLMEN', 'entityType': 'COMPANY', 'id': 922820422, 'name': 'HAMMRAJENTO AS', 'postalCode': 5398}]",2014,369,2014,,,,,,,,
2013063712,UnderEleven,LG8039,LERON,TF0006K,10.99,3.84,"[{'city': 'VANNVÅG', 'entityType': 'COMPANY', 'id': 931383582, 'name': 'LERON AS', 'postalCode': 9135}]",2013,230,2013,,,,,,,,
1988004142,ElevenToFifteen,LK3298,HOLMEN,F 0049VS,12.2,3.9,"[{'city': 'VADSØ', 'entityType': 'COMPANY', 'id': 994765965, 'name': 'KJETIL SIVERTSEN', 'postalCode': 9800}]",1988,160,1988,,,,,,,,
1983006637,UnderEleven,LM9863,LARS ANDERS,N 0113Ø,8.7,,[],1972,62,1972,,,,,,,,
1989004883,FifteenToTwentyOne,LHHY,HAVDUR,N 0001B,16.31,,[],1972,210,1924,,,,,,,,
1993005128,TwentyTwoToTwentyEight,LNFC,NORBANKEN,F 0002B,21.3,7.0,"[{'city': 'BERLEVÅG', 'entityType': 'COMPANY', 'id': 921146841, 'name': 'NORDBANKEN KYSTFISKE AS', 'postalCode': 9980}]",1992,970,1984,,,,,,,,
1985008110,UnderEleven,,HEKTOR,NT0033V,7.85,,[],1985,48,1985,,,,,,,,
2002018644,UnderEleven,LK8254,MUNAAS,VA0049M,7.8,2.95,"[{'city': 'MANDAL', 'entityType': 'PERSON', 'id': None, 'name': 'SAANUM EINAR', 'postalCode': 4514}]",1999,55,1999,,,,,,,,
2001015922,UnderEleven,LK9018,METTE KRISTIN,TF0025H,10.42,3.4,"[{'city': 'KVALSUND', 'entityType': 'COMPANY', 'id': 928568601, 'name': 'ENK HANS PETTER MIKKELSEN', 'postalCode': 9621}]",2001,340,2001,,,,,,,,
1999011018,UnderEleven,LK2711,FRØGRUNN,N 0034AH,10.66,3.1,"[{'city': 'SANDNESSJØEN', 'entityType': 'COMPANY', 'id': 987161477, 'name': 'STÅLE SIVERTSEN', 'postalCode': 8804}]",1986,80,1986,,,,,,,,
1967000533,UnderEleven,LM9424,SENJAFANGST,F 0071B,9.7,,[],1977,62,1967,,,,,,,,
2013062454,UnderEleven,,MOONBEAM,M 0019H,6.44,,[],2013,140,2013,,,,,,,,
2017088853,UnderEleven,LF5822,KRUSE JR,N 0044Ø,6.8,2.3,"[{'city': 'MYRE', 'entityType': 'COMPANY', 'id': 928435288, 'name': 'NILSEN & ANTONSEN AS', 'postalCode': 8430}]",2016,150,2016,,,,,,,,
1968004081,ElevenToFifteen,LM3970,HENDIG,M 0047HØ,11.84,,[],1964,86,1968,,,,,,,,
1960013183,ElevenToFifteen,,REX,Ø 0275H,13.4,,[],1982,187,1960,,,,,,,,
1961001229,ElevenToFifteen,,RANDI,AA0034L,14.07,,[],1965,230,1957,,,,,,,,
1961002779,UnderEleven,,SANVIK,F 0314L,4.99,,[],1961,2,1960,,,,,,,,
1961004778,FifteenToTwentyOne,3YXF,GJØMANN,M 0255S,15.61,,[],1978,250,1961,,,,,,,,
1985013123,UnderEleven,,HELGE II,Ø 0065F,5.18,,[],1985,10,1968,,,,,,,,
2025125997,UnderEleven,,STRAUMGULL JUNIOR,F 0084NK,5.62,2.08,"[{'city': 'NORDVÅGEN', 'entityType': 'COMPANY', 'id': 931403591, 'name': 'STRAUMGULL LILLENG', 'postalCode': 9760}]",2014,50,2008,,,,,,,,
2019111694,UnderEleven,,JOLLA,AA0002G,4.5,1.8,"[{'city': 'GRIMSTAD', 'entityType': 'PERSON', 'id': None, 'name': 'PER CHRISTIAN HOELFELDT LUND', 'postalCode': 4887}]",1995,60,1980,,,,,,,,
2017095674,UnderEleven,LH2215,IDA MARIE,R 0091K,7.64,2.8,"[{'city': 'SÆVELANDSVIK', 'entityType': 'COMPANY', 'id': 921105975, 'name': 'MS ANNA CHRISTINE AS', 'postalCode': 4275}]",2017,370,2017,,,,,,,,
2005032245,UnderEleven,LM2622,BAMSE,F 0012BD,9.97,2.91,"[{'city': 'BÅTSFJORD', 'entityType': 'COMPANY', 'id': 835220702, 'name': 'R FOSSHEIM', 'postalCode': 9990}]",2005,85,1985,,,,,,,,
1996003158,TwentyEightAndAbove,,LØNNØY,H 0038B,41.7,,[],1978,1225,1978,,,,,,,,
